Database,Table,Col #,Column,Data Type,Nullable,Key,Default,Extra,Charset,Collation,Comment
lok,academiclevels,2,academiclevelsourcekey,varchar(5),NO,UNI,,,latin1,latin1_swedish_ci,
lok,academiclevels,3,academiclevel,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,academiclevels,4,academiclevel_classic,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,academiclevels,5,weight,mediumint,YES,,,,,,
lok,academiclevels,6,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
lok,academiclevels,7,dt,datetime,YES,,,,,,
lok,academiclevels,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,dma_regions,1,idx,varchar(20),NO,PRI,,,latin1,latin1_swedish_ci,
lok,dma_regions,2,city_name,varchar(30),YES,,,,latin1,latin1_swedish_ci,
lok,dma_regions,3,criteria_id,mediumint,YES,,,,,,
lok,dma_regions,4,dma_region_name,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,dma_regions,5,dma_region_code,smallint,YES,,,,,,
lok,dma_regions,6,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,ethnicity,1,ethnicitysourcekey,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
lok,ethnicity,2,ethnicity,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,ethnicity,3,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,iso_3166_1,1,english_short_name,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,iso_3166_1,2,alpha_2_code,char(2),YES,,,,latin1,latin1_swedish_ci,
lok,iso_3166_1,3,alpha_3_code,char(3),NO,PRI,,,latin1,latin1_swedish_ci,
lok,iso_3166_1,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,iso_3166_2,1,code,char(5),NO,PRI,,,latin1,latin1_swedish_ci,
lok,iso_3166_2,2,subdivision_name,varchar(40),YES,,,,latin1,latin1_swedish_ci,
lok,iso_3166_2,3,subdivision_category,varchar(20),YES,,,,latin1,latin1_swedish_ci,
lok,iso_3166_2,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,major_program,1,idx,int,NO,PRI,,auto_increment,,,
lok,major_program,2,majorsourcekey,varchar(10),NO,,,,latin1,latin1_swedish_ci,
lok,major_program,3,program,varchar(3),NO,,,,latin1,latin1_swedish_ci,
lok,major_program,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
lok,programstatus,1,programstatussourcekey,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
lok,programstatus,2,programstatus,varchar(50),YES,,,,latin1,latin1_swedish_ci,
lok,programstatus,3,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
network,vlans,1,id,int,NO,PRI,,auto_increment,,,
network,vlans,2,vlan,varchar(4),NO,UNI,,,latin1,latin1_swedish_ci,
network,vlans,3,name,varchar(50),YES,,,,latin1,latin1_swedish_ci,
network,vlans,4,location,varchar(50),YES,,,,latin1,latin1_swedish_ci,
network,vlans,5,ipv4_cidr,varchar(18),YES,,,,latin1,latin1_swedish_ci,
network,vlans,6,ipv4_gateway,varchar(15),YES,,,,latin1,latin1_swedish_ci,
network,vlans,7,ipv6_cidr,varchar(22),YES,,,,latin1,latin1_swedish_ci,
network,vlans,8,ipv6_gateway,varchar(20),YES,,,,latin1,latin1_swedish_ci,
network,vlans,9,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
network,vlans,10,dt,datetime,YES,,,,,,
network,vlans,11,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,cfp_faculty_teaching_prefs,1,id,int,NO,PRI,,auto_increment,,,
people,cfp_faculty_teaching_prefs,2,userid,varchar(8),NO,MUL,,,utf8,utf8_general_ci,
people,cfp_faculty_teaching_prefs,3,crse_id,varchar(6),NO,MUL,,,utf8,utf8_general_ci,
people,cfp_faculty_teaching_prefs,4,term_code,varchar(4),NO,MUL,,,utf8,utf8_general_ci,
people,cfp_faculty_teaching_prefs,5,pref,tinyint,NO,,,,,,
people,cfp_faculty_teaching_prefs,6,editor,varchar(8),YES,,,,utf8,utf8_general_ci,
people,cfp_faculty_teaching_prefs,7,dt,datetime,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED,,,
people,cfp_faculty_teaching_prefs,8,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,class_db_access,1,id,int,NO,PRI,,auto_increment,,,
people,class_db_access,2,principal,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
people,class_db_access,3,classnumbersection,varchar(45),NO,,,,latin1,latin1_swedish_ci,
people,class_db_access,4,termsourcekey,int,NO,,,,,,
people,class_db_access,5,db_access,int,NO,,,,,,
people,class_db_access,6,dt,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,class_groups,1,id,int,NO,PRI,,auto_increment,,,
people,class_groups,2,principal,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
people,class_groups,3,classnumbersection,varchar(45),NO,,,,latin1,latin1_swedish_ci,
people,class_groups,4,termsourcekey,int,NO,,,,,,
people,class_groups,5,class_group,varchar(4),NO,,,,latin1,latin1_swedish_ci,
people,class_groups,6,dt,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,degrees,1,id,int,NO,PRI,,auto_increment,,,
people,degrees,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,degrees,3,degreesourcekey,varchar(6),YES,,,,latin1,latin1_swedish_ci,
people,degrees,4,institution,varchar(128),YES,,,,latin1,latin1_swedish_ci,
people,degrees,5,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,degrees,6,dt,datetime,YES,,,,,,
people,degrees,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,exams_speak_demo,1,id,int,NO,PRI,,auto_increment,,,
people,exams_speak_demo,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,exams_speak_demo,3,score,"enum('EAS 512 Required','Fail','Pass')",YES,,,,latin1,latin1_swedish_ci,
people,exams_speak_demo,4,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,exams_speak_demo,5,dt,datetime,YES,,,,,,
people,exams_speak_demo,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,exams_speak_test,1,id,int,NO,PRI,,auto_increment,,,
people,exams_speak_test,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,exams_speak_test,3,score,tinyint(1),YES,,,,,,
people,exams_speak_test,4,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,exams_speak_test,5,dt,datetime,YES,,,,,,
people,exams_speak_test,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,gtas,1,id,int,NO,PRI,,auto_increment,,,
people,gtas,2,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
people,gtas,3,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,gtas,4,courseid,varchar(6),YES,MUL,,,latin1,latin1_swedish_ci,
people,gtas,5,termsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
people,gtas,6,associateclass,smallint,NO,,1,,,,
people,gtas,7,notes,blob,YES,,,,,,
people,gtas,8,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,gtas,9,dt,datetime,YES,,,,,,
people,gtas,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,internships,1,id,int,NO,PRI,,auto_increment,,,
people,internships,2,personno,int,NO,,,,,,
people,internships,3,ubitname,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,internships,4,fname,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,5,mname,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,6,lname,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,7,email,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,8,semester,varchar(4),YES,,,,latin1,latin1_swedish_ci,
people,internships,9,course,varchar(6),YES,,,,latin1,latin1_swedish_ci,
people,internships,10,credits,int,YES,,,,,,
people,internships,11,company,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,12,caddress,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,13,supervisor,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,14,stitle,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,15,sphone,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,16,semail,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,17,work,text,YES,,,,latin1,latin1_swedish_ci,
people,internships,18,tasks,text,YES,,,,latin1,latin1_swedish_ci,
people,internships,19,skills,text,YES,,,,latin1,latin1_swedish_ci,
people,internships,20,status,varchar(45),YES,,pending,,latin1,latin1_swedish_ci,
people,internships,21,offerletter,varchar(45),YES,,,,latin1,latin1_swedish_ci,
people,internships,22,dt,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,milestones,1,id,int,NO,PRI,,auto_increment,,,
people,milestones,2,userid,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
people,milestones,3,milestone,varchar(25),YES,,,,latin1,latin1_swedish_ci,
people,milestones,4,milestone_date,date,YES,,,,,,
people,milestones,5,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,milestones,6,dt,datetime,YES,,,,,,
people,milestones,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,office_hours,1,id,int,NO,PRI,,auto_increment,,,
people,office_hours,2,ub_ent_abbr,varchar(3),NO,,,,latin1,latin1_swedish_ci,
people,office_hours,3,userid,varchar(8),NO,,,,latin1,latin1_swedish_ci,
people,office_hours,4,termsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
people,office_hours,5,bd,date,YES,,,,,,
people,office_hours,6,ed,date,YES,,,,,,
people,office_hours,7,wday,varchar(2),NO,,,,latin1,latin1_swedish_ci,
people,office_hours,8,bt,time,YES,,,,,,
people,office_hours,9,et,time,YES,,,,,,
people,office_hours,10,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,office_hours,11,dt,datetime,YES,,,,,,
people,office_hours,12,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,office_hours_exdates,1,id,int,NO,PRI,,auto_increment,,,
people,office_hours_exdates,2,userid,varchar(8),NO,,,,latin1,latin1_swedish_ci,
people,office_hours_exdates,3,dt,datetime,NO,,,,,,
people,office_hours_exdates,4,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,on_leave,1,id,int,NO,PRI,,auto_increment,,,
people,on_leave,2,ub_ent_abbr,varchar(3),YES,,,,latin1,latin1_swedish_ci,
people,on_leave,3,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,on_leave,4,description,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,on_leave,5,begin_date,date,YES,,,,,,
people,on_leave,6,end_date,date,YES,,,,,,
people,on_leave,7,notes,blob,YES,,,,,,
people,on_leave,8,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,on_leave,9,dt,datetime,YES,,,,,,
people,on_leave,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_advisors,1,id,int,NO,PRI,,auto_increment,,,
people,phd_advisors,2,userid,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
people,phd_advisors,3,termsourcekey,varchar(4),NO,,,,latin1,latin1_swedish_ci,
people,phd_advisors,4,advisor,varchar(8),NO,,,,latin1,latin1_swedish_ci,
people,phd_advisors,5,pos,tinyint,YES,,1,,,,
people,phd_advisors,6,active,tinyint(1),YES,,1,,,,
people,phd_advisors,7,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_advisors,8,dt,datetime,YES,,,,,,
people,phd_advisors,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_dissertations,1,id,int,NO,PRI,,auto_increment,,,
people,phd_dissertations,2,userid,varchar(8),NO,UNI,,,latin1,latin1_swedish_ci,
people,phd_dissertations,3,committee1,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_dissertations,4,committee2,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_dissertations,5,committee3,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_dissertations,6,proposal_defense_date,date,YES,,,,,,
people,phd_dissertations,7,thesis_defense_date,date,YES,,,,,,
people,phd_dissertations,8,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_dissertations,9,dt,datetime,YES,,,,,,
people,phd_dissertations,10,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_funding,1,id,int,NO,PRI,,auto_increment,,,
people,phd_funding,2,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding,3,termsourcekey,varchar(4),NO,,,,latin1,latin1_swedish_ci,
people,phd_funding,4,userid,varchar(8),YES,MUL,,,latin1,latin1_swedish_ci,
people,phd_funding,5,funding_source,varchar(12),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding,6,status,varchar(12),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding,7,notes,blob,YES,,,,,,
people,phd_funding,8,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding,9,dt,datetime,YES,,,,,,
people,phd_funding,10,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_funding_sources,1,id,int,NO,PRI,,auto_increment,,,
people,phd_funding_sources,2,abbr,varchar(12),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding_sources,3,name,varchar(30),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding_sources,4,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_funding_sources,5,dt,datetime,YES,,,,,,
people,phd_funding_sources,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_notes,1,id,int,NO,PRI,,auto_increment,,,
people,phd_notes,2,userid,varchar(8),NO,,,,latin1,latin1_swedish_ci,
people,phd_notes,3,note,blob,YES,,,,,,
people,phd_notes,4,type,"enum('academic review','award','comment','criticism','personal progress','praise')",YES,,,,latin1,latin1_swedish_ci,
people,phd_notes,5,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_notes,6,dt,datetime,YES,,,,,,
people,phd_notes,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,phd_oqe,1,id,int,NO,PRI,,auto_increment,,,
people,phd_oqe,2,userid,varchar(8),NO,MUL,,,latin1,latin1_swedish_ci,
people,phd_oqe,3,oqe_self_chosen1,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_oqe,4,oqe_self_chosen2,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_oqe,5,oqe_dept_chosen,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_oqe,6,oqe_date,date,YES,,,,,,
people,phd_oqe,7,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,phd_oqe,8,dt,datetime,YES,,,,,,
people,phd_oqe,9,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,photos,1,id,int,NO,PRI,,auto_increment,,,
people,photos,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,photos,3,headshot,mediumblob,YES,,,,,,
people,photos,4,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,photos,5,dt,datetime,YES,,,,,,
people,photos,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,pref_flag,1,id,int,NO,PRI,,auto_increment,,,
people,pref_flag,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,pref_flag,3,show_flag,tinyint(1),YES,,,,,,
people,pref_flag,4,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,pref_flag,5,dt,datetime,YES,,,,,,
people,pref_flag,6,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,pref_photo,1,id,int,NO,PRI,,auto_increment,,,
people,pref_photo,2,userid,varchar(8),NO,UNI,,,latin1,latin1_swedish_ci,
people,pref_photo,3,show_photo,tinyint(1),YES,,,,,,
people,pref_photo,4,photo_roster_ts,timestamp,YES,,,,,,
people,pref_photo,5,facial_recognition,tinyint(1),YES,,0,,,,
people,pref_photo,6,facial_recognition_ts,timestamp,YES,,,,,,
people,pref_photo,7,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,pref_photo,8,dt,datetime,YES,,,,,,
people,pref_photo,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,scores,1,id,int,NO,PRI,,auto_increment,,,
people,scores,2,userid,varchar(8),YES,UNI,,,latin1,latin1_swedish_ci,
people,scores,3,speak_demo,"enum('','EAS 512 Required','Fail','Pass')",YES,,,,latin1,latin1_swedish_ci,
people,scores,4,speak_test,tinyint(1),YES,,,,,,
people,scores,5,notes,blob,YES,,,,,,
people,scores,6,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,scores,7,dt,datetime,YES,,,,,,
people,scores,8,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,teaching_prefs,1,id,int,NO,PRI,,auto_increment,,,
people,teaching_prefs,2,userid,varchar(8),NO,MUL,,,utf8,utf8_general_ci,
people,teaching_prefs,3,crse_id,varchar(6),NO,MUL,,,utf8,utf8_general_ci,
people,teaching_prefs,4,pref,int,YES,,,,,,
people,teaching_prefs,5,editor,varchar(8),YES,,,,utf8,utf8_general_ci,
people,teaching_prefs,6,dt,datetime,YES,,,,,,
people,teaching_prefs,7,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
people,websites,1,id,int,NO,PRI,,auto_increment,,,
people,websites,2,userid,varchar(8),NO,UNI,,,latin1,latin1_swedish_ci,
people,websites,3,url,varchar(512),YES,,,,latin1,latin1_swedish_ci,
people,websites,4,url_dblp,varchar(50),YES,,,,latin1,latin1_swedish_ci,
people,websites,5,url_facebook,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,6,url_github,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,7,url_github_title,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,8,url_google_scholar,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,9,url_instagram,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,10,url_lab,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,11,url_lab_title,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,12,url_linkedin,varchar(50),YES,,,,latin1,latin1_swedish_ci,
people,websites,13,url_personal,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,14,url_personal_title,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,15,url_snapchat,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,16,url_twitter_x,varchar(100),YES,,,,latin1,latin1_swedish_ci,
people,websites,17,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
people,websites,18,dt,datetime,YES,,,,,,
people,websites,19,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,applications_v,1,id,int,NO,PRI,,auto_increment,,,
ps_rpt,applications_v,2,employeeid,varchar(8),YES,MUL,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,3,admitterm,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,4,highschool,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,5,highschoolsourcekey,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,6,plansourcekey,varchar(9),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,7,majorsourcekey,varchar(9),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,8,lastcollegeattendedsourcekey,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,9,lastcollegeattended,varchar(100),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,applications_v,10,isadmitted,tinyint(1),YES,,,,,,
ps_rpt,applications_v,11,ismatriculated,tinyint(1),YES,,,,,,
ps_rpt,applications_v,12,dt,datetime,YES,,,,,,
ps_rpt,applications_v,13,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,articulated_transfer_credit_v,1,emplid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,2,crse_id,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,3,trnsfr_src_id,varchar(11),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,4,articulation_term,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,5,school_subject,varchar(32),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,6,school_crse_nbr,varchar(40),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,7,ext_term,varchar(16),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,8,descr,varchar(120),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,9,crse_grade_input,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,10,crse_grade_off,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,articulated_transfer_credit_v,11,unt_taken,float,YES,,,,,,
ps_rpt,articulated_transfer_credit_v,12,unt_trnsfr,float,YES,,,,,,
ps_rpt,articulated_transfer_credit_v,13,dt,datetime,YES,,,,,,
ps_rpt,articulated_transfer_credit_v,14,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,biodemodatalookup_v,1,emplid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,2,birthcountry,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,3,citizenshipcountry,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,4,origcitizenshipcountry,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,5,personalemailaddr,varchar(70),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,6,pronouns,varchar(120),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,7,ferpa,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,biodemodatalookup_v,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,classschedule_v,1,courseid,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,2,classnumber,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,3,termsourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,4,academicorgsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,5,academicgroupsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,6,classmeetingpattern,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,7,classmeetingpatternsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,8,classnumbersection,varchar(20),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,9,classsectionsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,10,subjectsourcekey,varchar(8),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,11,catalognumbersourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,12,coursecareersourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,13,coursetype,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,14,coursetypesourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,15,faculty,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,16,facultysourcekey,varchar(8),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,17,location,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,18,locationsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,19,room,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,20,roomsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,21,sectionstatus,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,22,sectionstatussourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,23,sessionsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,24,sectioncapacity,int,YES,,,,,,
ps_rpt,classschedule_v,25,enrolltotal,int,YES,,,,,,
ps_rpt,classschedule_v,26,classsection,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,27,classstarttime,varchar(7),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,28,classendtime,varchar(7),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,29,startdate,date,YES,,,,,,
ps_rpt,classschedule_v,30,enddate,date,YES,,,,,,
ps_rpt,classschedule_v,31,coursedescription,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,32,unitsminimum,"float(5,2)",YES,,,,,,
ps_rpt,classschedule_v,33,unitsmximum,"float(5,2)",YES,,,,,,
ps_rpt,classschedule_v,34,associateclass,int,YES,,,,,,
